"loc","lat","long","basin","huc12","state","county","ecoregion3","ecoregion4","eco4","gridcode","catchkm2","fid","bfi","elev","roaddens","storder","flow","slope","huc08","fish.rich"
"RV_14_4818",34.130573,-84.35324,"Coosa (14)","031501040802","Georgia","Fulton","Piedmont","45a","Southern Inner Piedmont",2561187,1.5417,6497778,54.579100992411,294.874915353182,3.21228885051956,3,0.0797990818883235,0.00274215,"03150104",76
"RV_14_4820",34.619589,-84.436956,"Coosa (14)","031501020105","Georgia","Gilmer","Blue Ridge","66g","Southern Metasedimentary Mountains",2558680,3.8961,6478447,63.6271656271656,467.241397551398,4.37146646987757,3,0.29289019714827,0.00667452,"03150102",68
"RV_14_4821",34.730551,-84.564394,"Coosa (14)","031501020303","Georgia","Gilmer","Blue Ridge","66g","Southern Metasedimentary Mountains",2558903,1.3383,6477869,59.0221923335575,445.724122394082,1.77070682700067,2,-0.0958932491573438,0.00632579,"03150102",68
"RV_14_4824",34.73514,-84.58042,"Coosa (14)","031501020304","Georgia","Gilmer","Blue Ridge","66g","Southern Metasedimentary Mountains",2559232,2.1564,6477899,58.585141903172,464.315166944908,1.8362524338773,3,-0.0813995869065189,0.00590893,"03150102",68
"RV_14_4825",34.320833,-85.110278,"Coosa (14)","031501030603","Georgia","Floyd","Ridge and Valley","67g","Southern Shale Valleys",2560366,0.8352,6489514,45.9956896551724,206.640021551724,3.14190835081897,3,-0.300989720019024,0.00281538,"03150103",65
"RV_14_4837",34.60201,-84.15124,"Coosa (14)","031501040102","Georgia","Lumpkin","Blue Ridge","66g","Southern Metasedimentary Mountains",2562485,0.7398,6494414,68,586.600717761557,1.9965292843309,2,-0.435082824737309,0.01467232,"03150104",76
"RV_14_4838",34.730637,-84.474088,"Coosa (14)","031501020205","Georgia","Gilmer","Blue Ridge","66g","Southern Metasedimentary Mountains",2559617,3.9762,6477877,62.0061113626075,469.27832729742,2.82122403854685,2,-0.10844944968904,0.0138962,"03150102",68
"RV_14_4843",34.136925,-84.361121,"Coosa (14)","031501040801","Georgia","Cherokee","Piedmont","45a","Southern Inner Piedmont",2561247,4.842,6497780,56.3068773234201,301.83723605948,2.03143081332714,3,0.0304426785946906,0.00194068,"03150104",76
"RV_14_4848",34.73225,-84.56183,"Coosa (14)","031501020305","Georgia","Gilmer","Blue Ridge","66g","Southern Metasedimentary Mountains",2558295,1.6812,6477887,59.3634903640257,437.162548179872,4.51045410893469,3,0.480000961041548,0.00513129,"03150102",68
"RV_14_4852",34.0229,-84.78684,"Coosa (14)","031501041104","Georgia","Paulding","Piedmont","45a","Southern Inner Piedmont",2562815,6.9471,6498306,49,269.993255603057,4.13464134610701,2,-0.00493134175700555,0.00363609,"03150104",76
"RV_14_4855",34.165385,-84.816915,"Coosa (14)","031501041303","Georgia","Bartow","Ridge and Valley","67f","Southern Limestone/Dolomite Valleys and Low Rolling Hills",2561993,3.8493,6497706,52.344166471826,220.528040682722,8.94938105066635,3,0.2452826116408,0.00241349,"03150104",76
"RV_14_4861",34.74241,-84.67341,"Coosa (14)","031501010405","Georgia","Murray","Blue Ridge","66g","Southern Metasedimentary Mountains",2557597,0.0594,12193824,54.9090909090909,475.044696969697,1.36558648311667,2,-0.297438240967282,0.00206451,"03150101",81
"RV_14_4862",34.778495,-84.389962,"Coosa (14)","031501020202","Georgia","Gilmer","Blue Ridge","66g","Southern Metasedimentary Mountains",2558765,1.6848,6479637,65,492.004626068376,4.44293250423611,2,-0.0239233917033765,0.01254515,"03150102",68
"RV_14_4863",34.675169,-84.337415,"Coosa (14)","031501020104","Georgia","Gilmer","Blue Ridge","66g","Southern Metasedimentary Mountains",2559717,0.6435,6478109,66,510.872545454546,4.28114264160839,2,-0.0922584532912107,0.01025142,"03150102",68
"RV_14_4865",34.8011,-84.62978,"Coosa (14)","031501010401","Georgia","Murray","Blue Ridge","66g","Southern Metasedimentary Mountains",2557455,0.4698,12193594,56.8563218390805,461.519329501916,0.653117765183908,2,-0.605898142736372,0.0427182,"03150101",81
"RV_14_4875",34.6675,-84.943055,"Coosa (14)","031501010502","Georgia","Whitfield","Ridge and Valley","67g","Southern Shale Valleys",2558272,1.7217,12194156,46.8933612127548,209.796194458965,1.86474831273915,4,0.102507120902935,0.00152133,"03150101",81
"RV_14_4877",34.686184,-84.600248,"Coosa (14)","031501020403","Georgia","Gilmer","Blue Ridge","66g","Southern Metasedimentary Mountains",2558697,1.3356,6478071,57.0977088948787,444.995175202156,4.84361102863881,2,-0.214871455434117,0.00379799,"03150102",68
"RV_14_4881",34.669461,-84.333647,"Coosa (14)","031501020104","Georgia","Gilmer","Blue Ridge","66g","Southern Metasedimentary Mountains",2558733,1.3842,6478173,65.9538361508452,510.786853055917,3.2759519996814,4,0.651895301608707,0.00107044,"03150102",68
"RV_14_4890",34.624449,-84.12517,"Coosa (14)","031501040101","Georgia","Lumpkin","Blue Ridge","66g","Southern Metasedimentary Mountains",2562364,3.4848,6494374,68,563.059424070248,1.33765499546229,2,-0.331446848391167,0.02604514,"03150104",76
"RV_14_4891",34.065492,-84.892569,"Coosa (14)","031501041203","Georgia","Paulding","Piedmont","45d","Talledega Upland",2563550,1.9062,6498102,47,259.806062322946,0.00379677584027384,1,-1.45875745977262,0.01946473,"03150104",76
"RV_14_4892",34.06487,-84.889766,"Coosa (14)","031501041203","Georgia","Paulding","Piedmont","45d","Talledega Upland",2563550,1.9062,6498102,47,259.806062322946,0.00379677584027384,1,-1.45875745977262,0.01946473,"03150104",76
"RV_15_4951",34.69766,-84.24614,"Tennessee (15)","060200030105","Georgia","Fannin","Blue Ridge","66g","Southern Metasedimentary Mountains",2796922,6.3459,19669327,63.7025953765423,751.353751240959,1.22714870633102,1,-0.713217307673926,0.04056776,"06020003",65
"RV_15_4960",34.95947,-83.36154,"Tennessee (15)","060102020102","Georgia","Rabun","Blue Ridge","66d","Southern Crystaline Ridges and Mountains",2774012,1.9854,19737077,68,743.15682230281,3.81976861211242,2,-0.20679838913233,0.04692744,"06010202",51
"RV_15_4973",34.71152,-84.15475,"Tennessee (15)","060200030103","Georgia","Fannin","Blue Ridge","66g","Southern Metasedimentary Mountains",2797258,2.2113,19669053,63,711.876996336996,0.667755553544974,2,-0.0956479370096632,0.01346413,"06020003",65
"RV_15_4976",34.83239,-83.73281,"Tennessee (15)","060200020101","Georgia","Towns","Blue Ridge","66d","Southern Crystaline Ridges and Mountains",2794266,4.8645,19679981,61.2109158186864,816.648691951896,1.78873977474746,3,-0.0951577280186075,0.02028873,"06020002",95
"RV_01_16345",34.054,-83.241,"Savannah (01)","030601040402","Georgia","Madison","Piedmont","45b","Southern Outer Piedmont",2331987,2.3616,6278849,59,206.970632621951,2.43940525047637,3,-0.244954272921925,0.00001,"03060104",35
"RV_01_69",34.884583,-83.228833,"Savannah (01)","030601020206","Georgia","Rabun","Blue Ridge","66d","Southern Crystaline Ridges and Mountains",2328207,4.4604,6267900,68,525.216801856336,1.12489390551251,3,0.563716585896296,0.00313563,"03060102",51
"RV_03_16273",33.508052,-83.472315,"Oconee (03)","030701011407","Georgia","Morgan","Piedmont","45b","Southern Outer Piedmont",2459811,1.9863,1051821,52,171.060212958768,1.55002251711826,2,-0.802256599975262,0.00354269,"03070101",56
"RV_03_16341",33.90006,-83.47482,"Oconee (03)","030701010305","Georgia","Oconee","Piedmont","45b","Southern Outer Piedmont",2459988,4.401,1049875,57.0069529652352,220.211278118609,4.88510895194274,2,0.159673954476262,0.00431472,"03070101",56
"RV_03_16342",33.834,-83.231,"Oconee (03)","030701010603","Georgia","Oglethorpe","Piedmont","45b","Southern Outer Piedmont",2455178,2.4147,1050227,53.166231830041,181.238538948938,0.936094825777115,3,-0.214669805023333,0.00469111,"03070101",56
"RV_03_16344",33.36736,-82.94329,"Oconee (03)","030701011201","Georgia","Hancock","Piedmont","45b","Southern Outer Piedmont",2459659,2.5902,1053747,47,175.657623349548,1.70533987314454,1,-1.29875746918665,0.01846073,"03070101",56
"RV_03_16352",34.021,-83.369,"Oconee (03)","030701010504","Georgia","Clarke","Piedmont","45b","Southern Outer Piedmont",2455716,9.0702,1048283,59,226.030688628696,1.89147373513594,2,-0.376843961397328,0.00428632,"03070101",56
"RV_03_16356",33.43643,-83.12806,"Oconee (03)","030701011205","Georgia","Greene","Piedmont","45b","Southern Outer Piedmont",2455069,7.335,1055579,46.798527607362,161.751512883436,0.741946339614724,2,-0.603868147162333,0.00471729,"03070101",56
"RV_03_16358",34.116,-83.357,"Oconee (03)","030701010503","Georgia","Madison","Piedmont","45b","Southern Outer Piedmont",2456253,6.3342,1048473,59.0274225632282,240.054595055414,2.21069589326513,1,-0.77365788807849,0.00611924,"03070101",56
"RV_03_16362",34.14735,-83.87891,"Oconee (03)","030701010201","Georgia","Hall","Piedmont","45a","Southern Inner Piedmont",2456690,4.0473,1047563,57.9030464754281,281.564056037358,2.34015688140983,3,-0.15679127488064,0.00306943,"03070101",56
"RV_03_16363",34.014139,-83.360988,"Oconee (03)","030701010504","Georgia","Clarke","Piedmont","45b","Southern Outer Piedmont",2458836,8.5329,1048385,59,235.067470730936,3.26209742908976,1,-0.692860875419145,0.00690275,"03070101",56
"RV_03_16367",34.056,-83.798,"Oconee (03)","030701010203","Georgia","Barrow","Piedmont","45b","Southern Outer Piedmont",2456614,3.078,1048039,56.0269005847953,270.921280701754,2.97453657192982,3,-0.172749605478437,0.00740832,"03070101",56
"RV_03_16372",33.28279,-83.56806,"Oconee (03)","030701011606","Georgia","Jasper","Piedmont","45b","Southern Outer Piedmont",2456661,1.5633,1056419,48.6315486470927,144.119027058146,0.89521942388601,3,-0.367571860988004,0.00315172,"03070101",56
"RV_03_16373",33.4959,-83.143231,"Oconee (03)","030701011103","Georgia","Greene","Piedmont","45b","Southern Outer Piedmont",2455027,1.323,1054943,49.1197278911565,159.894306122449,1.56644958144218,2,-0.536047213228613,0.00332089,"03070101",56
"RV_03_16381",34.29044,-83.74491,"Oconee (03)","030701010401","Georgia","Hall","Piedmont","45a","Southern Inner Piedmont",2458696,4.5648,1048407,65,329.899449921136,1.58065216388998,1,-0.776074506387669,0.01409267,"03070101",56
"RV_03_16384",33.392044,-82.951948,"Oconee (03)","030701011202","Georgia","Hancock","Piedmont","45b","Southern Outer Piedmont",2459647,2.9223,1053731,46.9963042808747,171.079775177087,1.08081417641515,1,-1.24932104345333,0.01317829,"03070101",56
"RV_03_16385",33.811,-83.316,"Oconee (03)","030701010606","Georgia","Oconee","Piedmont","45b","Southern Outer Piedmont",2456516,0.9513,1050293,55.0567644276254,158.863103122044,1.67672503629139,2,-0.53596271191851,0.00354559,"03070101",56
"RV_03_16386",33.829,-83.348,"Oconee (03)","030701010606","Georgia","Oconee","Piedmont","45b","Southern Outer Piedmont",2456160,4.7907,1050199,56.1283111027616,207.090219800864,1.15602716622769,1,-1.00812726819987,0.01498012,"03070101",56
"RV_03_16785",33.7173,-83.15582,"Oconee (03)","030701010702","Georgia","Oglethorpe","Piedmont","45b","Southern Outer Piedmont",2455188,4.6233,1050657,51.7153980922718,179.990946077477,0.737170392886899,2,-0.511047603657548,0.00332113,"03070101",56
"RV_03_16786",33.78097,-83.25567,"Oconee (03)","030701010604","Georgia","Oglethorpe","Piedmont","45b","Southern Outer Piedmont",2455111,8.8317,1052099,53.0788749617854,174.978486701315,1.19069562472231,2,-0.291984187849043,0.00372187,"03070101",56
"RV_03_16788",33.84343,-83.57677,"Oconee (03)","030701011001","Georgia","Walton","Piedmont","45b","Southern Outer Piedmont",2456677,1.2078,1050105,56,220.188852459016,1.11051577924739,2,-0.423516816021241,0.00635761,"03070101",56
"RV_03_16790",34.02878,-83.46421,"Oconee (03)","030701010501","Georgia","Jackson","Piedmont","45b","Southern Outer Piedmont",2458735,2.2473,1048219,58.7705246295555,225.569146976372,2.66181880534241,2,-0.677493394988847,0.0062481,"03070101",56
"RV_03_499",33.945,-83.354444,"Oconee (03)","030701010505","Georgia","Clarke","Piedmont","45b","Southern Outer Piedmont",2458555,2.727,1049733,59,215.241363036304,5.34219398019802,1,-1.07887052745465,0.00999086,"03070101",56
"RV_03_508",33.6131,-83.238967,"Oconee (03)","030701010705","Georgia","Greene","Piedmont","45b","Southern Outer Piedmont",2455067,3.9051,1051253,51,153.509986171929,0.757713734814473,3,-0.0976451205727623,0.00164327,"03070101",56
"RV_03_515",33.79966,-83.61913,"Oconee (03)","030701011003","Georgia","Walton","Piedmont","45b","Southern Outer Piedmont",2455169,1.8126,1050335,56,226.61914101291,0.931189534145978,3,0.0284661543753583,0.00045239,"03070101",56
"RV_03_541",33.549443,-83.208841,"Oconee (03)","030701011101","Georgia","Greene","Piedmont","45b","Southern Outer Piedmont",2456418,4.4568,1051593,50,170.963606623586,3.75954314392165,3,-0.468991782076007,0.0044558,"03070101",56
"RV_03_577",34.061133,-83.804067,"Oconee (03)","030701010203","Georgia","Barrow","Piedmont","45b","Southern Outer Piedmont",2455458,2.8224,1047959,57.1428571428571,259.754984056122,3.25104850918367,2,-0.0336206247509927,0.00258089,"03070101",56
"RV_03_578",34.029722,-83.712222,"Oconee (03)","030701010204","Georgia","Barrow","Piedmont","45b","Southern Outer Piedmont",2455430,4.1544,1048233,57,262.992445840555,3.52058317202321,2,-0.224744991500121,0.00772076,"03070101",56
"RV_03_706",34.076666,-83.499176,"Oconee (03)","030701010405","Georgia","Jackson","Piedmont","45b","Southern Outer Piedmont",2455204,4.1616,1048479,60.1753892733564,220.340404411765,1.3094143679801,3,0.131426639365143,0.00255002,"03070101",56
"RV_03_707",34.026189,-83.533723,"Oconee (03)","030701010302","Georgia","Jackson","Piedmont","45b","Southern Outer Piedmont",2456598,2.0709,1048239,59,231.814128639722,1.34202804681008,2,-0.488506014069807,0.00549657,"03070101",56
"RV_03_720",33.989508,-83.35101,"Oconee (03)","030701010505","Georgia","Clarke","Piedmont","45b","Southern Outer Piedmont",2458624,5.7708,1049573,59,219.390488147224,5.19186098495009,2,-0.591595272904445,0.00491316,"03070101",56
"RV_11_3480",33.612222,-84.406667,"Flint (11)","031300050101","Georgia","Clayton","Piedmont","45b","Southern Outer Piedmont",2527837,2.7495,6411688,45,283.883011456628,7.39419763744681,1,-1.35427479703649,0.00367533,"03130005",51
"RV_12_4123",33.311218,-85.187675,"Chattahoochee (12)","031300020601","Georgia","Heard","Piedmont","45a","Southern Inner Piedmont",2521536,8.2332,3291288,51,281.235796895496,0.573712910247049,3,0.035152223663368,0.00713172,"03130002",67
"RV_14_4822",34.235833,-84.9725,"Coosa (14)","031501041505","Georgia","Bartow","Ridge and Valley","67f","Southern Limestone/Dolomite Valleys and Low Rolling Hills",2561369,4.905,6497306,48.1170642201835,212.658091743119,3.76787633711927,3,-0.143412876807686,0.00148726,"03150104",76
"RV_15_16573",34.94127,-85.41359,"Tennessee (15)","060200011105","Georgia","Dade","Ridge and Valley","67f","Southern Limestone/Dolomite Valleys and Low Rolling Hills",2790840,0.6246,19697641,38.5662824207493,282.790086455331,2.94436646818444,5,0.905611702531186,0.00001,"06020001",105
